TX	pcp	RISPERIDONE	3178191	3091985.15999999
TX	psych	FLUOXETINE HCL	127418	59144.98
TX	psych	QUETIAPINE FUMARATE	198228	947784.880000001
UT	pcp	CLONAZEPAM	970658	238886.86
UT	pcp	LAMOTRIGINE	210797	182782.87
UT	psych	CLONAZEPAM	20474	5684.18
UT	psych	LAMOTRIGINE	16658	7657.61
UT	psych	QUETIAPINE FUMARATE	13715	57358.95
UT	psych	SERTRALINE HCL	10397	3534.81
UT	psych	ZOLPIDEM TARTRATE	11020	4661.85
VA	pcp	CLONAZEPAM	2655290	726454.499999999
VA	pcp	RISPERIDONE	932327	1024130.26
VA	pcp	SERTRALINE HCL	6741170	2261580.83
VA	pcp	ZOLPIDEM TARTRATE	4854385	1498050.3
VA	psych	BUPROPION HCL	38625	41730.94
VA	psych	RISPERIDONE	30824	40679.35
VA	psych	SERTRALINE HCL	27811	11319.76
VA	psych	TRAZODONE HCL	37802	9905.79
VI	pcp	SERTRALINE HCL	7525	2306.68
VT	pcp	DIVALPROEX SODIUM	84059	162561.55
VT	pcp	QUETIAPINE FUMARATE	200742	624927.6
VT	pcp	SERTRALINE HCL	800708	241311.53
VT	psych	BUPROPION HCL	4800	4193.46
VT	psych	RISPERIDONE	5600	4546.51
VT	psych	TRAZODONE HCL	2584	861.24
WA	pcp	BUPROPION HCL	2143038	2184267.62000001
WA	pcp	FLUOXETINE HCL	4203322	1330568.1
WA	pcp	RISPERIDONE	1143204	1037682.48
WA	pcp	TRAZODONE HCL	5857985	1052701.43
WA	psych	QUETIAPINE FUMARATE	60073	298607.41
WA	psych	SERTRALINE HCL	48125	16847.27
WA	psych	ZOLPIDEM TARTRATE	31267	11657.41
WI	pcp	CLONAZEPAM	2241365	580058.629999999
WI	pcp	DIVALPROEX SODIUM	920810	1899576.86
WI	pcp	FLUOXETINE HCL	3803958	1458902.78
WI	pcp	QUETIAPINE FUMARATE	1766529	4354427.02
WI	psych	RISPERIDONE	34049	37532.08
WV	pcp	CLONAZEPAM	1440175	367600.2
WV	pcp	SERTRALINE HCL	2945684	931051.899999999
WV	psych	BUPROPION HCL	3170	3739.94
WV	psych	FLUOXETINE HCL	1650	636.06
WV	psych	LAMOTRIGINE	2994	1692.5
WV	psych	QUETIAPINE FUMARATE	3778	24292.91
WV	psych	TRAZODONE HCL	6821	2220.22
WV	psych	ZOLPIDEM TARTRATE	2305	461.07
WY	pcp	RISPERIDONE	55527	56249.47
WY	psych	BUPROPION HCL	1736	1163.54
WY	psych	FLUOXETINE HCL	5672	2991.54
WY	psych	TRAZODONE HCL	5600	1070.77
WY	psych	ZOLPIDEM TARTRATE	1390	299.85
XX	pcp	ZOLPIDEM TARTRATE	841	158.64
ZZ	pcp	RISPERIDONE	420	378.58
ZZ	pcp	SERTRALINE HCL	6922	2002.61
ZZ	pcp	ZOLPIDEM TARTRATE	2924	732.38
ZZ	psych	DIVALPROEX SODIUM	600	1159.99
ZZ	psych	FLUOXETINE HCL	600	352.95
